hire_date,emp_no,last_name,first_name,gender,birth_date
2/20/1986,229128,Baja,Rafael,M,4/11/1959
2/20/1986,409955,Soicher,Gennadi,F,5/7/1959
2/20/1986,430931,Olano,Val,F,3/21/1963
2/20/1986,446810,Erez,Aiichiro,F,2/7/1963
2/20/1986,234420,Einsfeld,Shir,M,5/14/1963
2/20/1986,492206,Muhlberg,Irena,M,7/15/1964
2/20/1986,95037,Guenter,Amstein,M,1/10/1960
2/20/1986,87592,Solovay,Renny,M,3/8/1962
2/20/1986,411032,Camurati,Shao,M,4/10/1963
2/20/1986,440574,Puoti,Nahum,M,12/31/1958
2/20/1986,38647,Codenie,Sandeepan,M,10/18/1964
2/20/1986,221086,Motley,Baziley,M,9/5/1952
2/20/1986,284554,Willoner,Mitchel,M,12/22/1962
2/20/1986,453167,Hofstetter,Jagoda,F,3/10/1959
2/20/1986,254069,Nishimukai,Uli,M,3/27/1953
2/20/1986,450426,Bierman,Dannz,M,9/27/1959
2/20/1986,267330,Aingworth,Erzsebet,M,3/10/1958
2/20/1986,407702,Terekhov,Florian,M,2/21/1959
2/20/1986,17018,Tasistro,Berhard,F,4/1/1955
2/20/1986,405290,Eldridge,Youjian,F,8/10/1964
2/20/1986,16599,Asmuth,Eckart,M,6/13/1956
2/20/1986,489771,Perly,Bowen,F,1/25/1959
2/20/1986,48220,Swan,Candida,F,3/26/1958
2/20/1986,463295,Caine,Kersti,M,6/24/1955
2/20/1986,53471,Makinen,Rosita,F,3/5/1956
2/20/1986,432485,Angiulli,Arne,M,5/13/1960
2/20/1986,61393,Krychniak,Gadiel,F,9/5/1963
2/20/1986,29817,Sadowski,Florian,M,10/18/1954
2/20/1986,297308,Boudaillier,Hauke,M,5/10/1957
2/21/1986,245443,Dalton,Anyuan,M,9/24/1964
2/21/1986,263302,Leaver,Kyoichi,M,8/30/1959
2/21/1986,44612,Kavraki,Moss,F,5/3/1958
2/21/1986,267103,Figueira,Bernice,M,2/20/1954
2/21/1986,450721,Lindqvist,Mechthild,F,8/28/1963
2/21/1986,460448,Gecsel,Jaques,M,4/1/1958
2/21/1986,470610,Berztiss,Jacqueline,F,3/29/1953
2/21/1986,408445,Prochazka,Eberhardt,F,10/29/1959
2/21/1986,424101,Kading,Giordano,F,1/12/1953
2/21/1986,424058,Danley,Lihong,M,5/7/1960
2/21/1986,271500,Kavvadias,Jiong,M,10/2/1958
2/21/1986,403358,Dalton,Zorica,M,12/15/1958
2/21/1986,408293,Benner,Takahito,F,8/10/1961
2/21/1986,495397,Tzvieli,Greger,M,11/22/1958
2/21/1986,225156,Flanders,Conor,M,9/2/1959
2/21/1986,297801,Bouloucos,Martijn,M,1/5/1957
2/21/1986,409171,Munck,Kyoichi,F,4/27/1959
2/21/1986,211374,Mahmud,Reuven,M,11/19/1963
2/21/1986,106848,Auyong,Paddy,M,9/23/1953
2/21/1986,478527,Pettis,Shrikanth,F,12/17/1956
2/21/1986,73585,Wielonsky,Hironobu,M,8/26/1958
2/21/1986,225391,Zolotykh,Amstein,M,6/9/1954
2/21/1986,285563,Brattka,Chanjung,F,5/23/1960
2/21/1986,62940,Lamba,Kamakshi,M,3/21/1963
2/21/1986,453533,Hockney,Sariel,F,8/31/1955
2/21/1986,107300,Laurillard,Berhard,F,12/10/1964
2/21/1986,438000,Pillow,Chenyi,M,11/14/1963
2/21/1986,51385,Buescher,Sham,M,5/31/1959
2/21/1986,208688,Peac,Rosita,F,3/29/1955
2/21/1986,421025,Baak,Bernt,M,10/22/1962
2/21/1986,48601,Hanabata,Ramachenga,F,4/15/1962
2/21/1986,48591,Rahier,Kamran,M,12/10/1952
2/21/1986,250903,Szemeredi,Remzi,M,11/15/1952
2/21/1986,487448,Poulakidas,Rutger,F,12/24/1956
2/21/1986,408717,Larfeldt,JoAnna,F,12/18/1958
2/21/1986,250685,Remmers,Mohammad,M,3/23/1952
2/21/1986,48533,Uhrig,Mohammed,M,7/19/1952
2/21/1986,86751,Swick,Feiyu,M,9/3/1953
2/21/1986,235446,Figueira,Mizuhito,M,2/5/1960
2/21/1986,456701,Macedo,Pohua,M,1/7/1958
2/21/1986,449058,Coney,Tsutomu,F,1/10/1954
2/21/1986,456744,Chandrasekhar,Maia,M,8/7/1955
2/21/1986,470620,Pesch,Jingling,M,3/4/1960
2/21/1986,16191,Schrift,Aloke,M,8/26/1960
2/21/1986,82504,Gulla,Jixiang,F,11/5/1963
2/21/1986,86384,Fioravanti,Gaetan,M,1/19/1962
2/21/1986,86369,Stemann,Barton,M,1/27/1955
2/21/1986,249788,Shokrollahi,Marlo,F,10/11/1956
2/21/1986,210039,Hasenauer,Sachin,M,1/22/1962
2/21/1986,97282,Docker,Udaiprakash,F,3/17/1959
2/21/1986,436498,Falco,Nathalie,F,5/14/1954
2/21/1986,432675,Veeraraghavan,Kazunori,M,8/29/1953
2/21/1986,256806,Kruskal,Shakhar,M,7/22/1960
2/21/1986,234713,Bottner,Sachio,F,1/25/1962
2/21/1986,11684,Gide,Oksana,F,3/7/1953
2/21/1986,406872,Hardjono,Marit,M,8/22/1960
2/21/1986,457202,Mersereau,Uzi,M,12/9/1952
2/21/1986,437926,Kropatsch,Jianwen,F,3/8/1957
2/21/1986,88718,Marzano,Temple,F,11/24/1961
2/21/1986,257105,Kolvik,Licheng,M,2/9/1964
2/21/1986,269368,Tasistro,Shalesh,M,1/22/1954
2/21/1986,54608,Alvarado,Mara,M,6/13/1961
2/21/1986,21963,Akazan,Shawna,M,6/13/1959
2/21/1986,468836,Morrin,Rosli,F,8/18/1963
2/21/1986,499946,Soicher,Barton,F,8/10/1956
2/21/1986,486052,Hainaut,Jianhua,F,11/25/1963
2/21/1986,400779,Biran,Danae,M,11/5/1953
2/21/1986,248206,Fairtlough,Xumin,M,3/13/1961
2/21/1986,97864,Trogemann,Carrsten,M,11/26/1963
2/21/1986,105287,Oaver,Nahla,M,1/26/1964
2/21/1986,465823,Panangaden,Shaw,M,4/7/1961
2/21/1986,433847,Engelmann,Josyula,M,1/11/1963
2/21/1986,95085,Hasham,Rosella,M,1/13/1953
2/21/1986,499982,Pleszkun,Mohammed,M,8/25/1954
2/21/1986,276621,Birsak,Shen,F,9/16/1959
2/21/1986,93238,Tsunoo,Jayson,F,12/4/1961
2/21/1986,461337,Farris,Aamod,F,5/3/1961
2/21/1986,30221,Gien,Odysseas,M,1/28/1961
2/21/1986,425871,Gimbel,Weiye,M,12/10/1953
2/21/1986,55499,Diderrich,Kamakshi,F,1/10/1953
2/21/1986,100453,Harbusch,Inderjeet,M,12/31/1960
2/21/1986,282909,Schapire,Demin,M,3/6/1952
2/21/1986,58526,Cronan,Maya,M,8/12/1960
2/21/1986,253689,Gluchowski,Zongyan,M,9/13/1957
2/21/1986,425309,Anick,Munehiko,M,7/26/1961
2/21/1986,246680,Vanwelkenhuysen,Marsja,F,5/31/1961
2/21/1986,449996,Kavvadias,Georg,F,10/2/1954
2/21/1986,210280,Munoz,Xuejun,M,5/11/1955
2/21/1986,266191,Budinsky,Willard,M,3/1/1958
2/21/1986,298276,Sgarro,Zito,F,4/27/1953
2/21/1986,78944,Berstel,Wilmer,F,7/14/1959
2/21/1986,210305,Perez,Jamaludin,M,11/27/1955
2/21/1986,263555,Birnbaum,Ingemar,M,9/27/1964
2/21/1986,77681,Zeleznik,Masaru,M,5/21/1956
2/21/1986,244019,Fujisaki,Syozo,M,10/11/1953
2/21/1986,203082,Maquelin,Khue,M,12/23/1957
2/21/1986,203190,Lammel,Kersti,M,11/20/1958
2/21/1986,50108,Hegner,Zhensheng,F,11/26/1960
2/21/1986,31730,Ferretti,Barna,M,5/23/1960
2/21/1986,492518,Erva,Berni,M,8/15/1963
2/21/1986,499690,Erman,Shigeaki,M,5/24/1958
2/22/1986,79858,Marzano,Mansur,M,5/20/1954
2/22/1986,495044,Billawala,Mohammad,M,2/15/1956
2/22/1986,274601,Pokrovskii,Branimir,F,2/22/1956
2/22/1986,477977,Raoux,Ebbe,M,7/20/1957
2/22/1986,283614,Crouzet,Adhemar,M,12/7/1959
2/22/1986,462256,Lubachevsky,Irena,M,10/7/1964
2/22/1986,18075,Goodrum,Lein,M,4/24/1953
2/22/1986,464957,Highland,Tonny,M,7/21/1957
2/22/1986,102952,Krybus,Xianlong,M,11/12/1962
2/22/1986,478000,Munos,Mircea,F,4/19/1958
2/22/1986,108680,Giarratana,Odinaldo,M,7/9/1959
2/22/1986,207688,Marshall,Juichirou,M,12/21/1955
2/22/1986,487033,Rabejac,Shan,F,2/25/1956
2/22/1986,440317,Biron,Miomir,F,2/20/1964
2/22/1986,29238,Bouloucos,Iara,M,10/17/1958
2/22/1986,490696,Grabner,Tomokazu,M,8/18/1955
2/22/1986,255986,Scallan,Nalini,M,5/26/1956
2/22/1986,76603,Butner,Hongzue,M,8/16/1960
2/22/1986,248083,Wielonsky,Zdislav,F,11/28/1955
2/22/1986,255822,Xiaoshan,Weiye,F,1/1/1959
2/22/1986,66560,Lammel,Leaf,F,11/23/1954
2/22/1986,48302,Beetstra,Shen,F,7/4/1961
2/22/1986,253641,Strehl,Xiaobin,M,7/1/1956
2/22/1986,35875,Vecchi,Arup,F,5/26/1960
2/22/1986,40486,Kopetz,Leen,M,3/20/1954
2/22/1986,101210,Takanami,Hidde,F,3/8/1953
2/22/1986,484256,Paludetto,Nobuyoshi,F,6/25/1952
2/22/1986,96714,Bahi,Sadun,M,10/22/1958
2/22/1986,297452,Hofting,Duro,M,1/25/1959
2/22/1986,439317,Litzkow,Kendra,M,7/11/1962
2/22/1986,430256,Sankaranarayanan,Lucian,F,1/6/1962
2/22/1986,92089,Fiutem,Youjian,M,5/15/1954
2/22/1986,413485,Stellhorn,Tonny,M,3/11/1963
2/22/1986,46400,Selenyi,Udi,F,2/4/1961
2/22/1986,491895,Mikschl,Subhrajyoti,M,2/6/1964
2/22/1986,233487,Sullins,Heeju,M,1/18/1958
2/22/1986,33977,Cyre,Mack,M,8/11/1958
2/22/1986,66577,Reutenauer,Serap,M,6/28/1955
2/22/1986,250984,Uhrig,Mong,M,10/24/1954
2/22/1986,52942,Levasseur,Alain,M,8/13/1963
2/22/1986,30264,Fetvedt,Genki,M,9/27/1957
2/22/1986,431878,Selvestrel,Emdad,F,1/3/1956
2/22/1986,443814,Hainaut,Ziyad,M,9/25/1964
2/22/1986,296253,Sidje,Kasturi,M,5/24/1955
2/22/1986,428358,Rouquie,Goa,F,7/7/1957
2/22/1986,451380,Nyanchama,Remzi,M,7/16/1962
2/22/1986,244182,Ramaiah,Shirish,F,12/18/1961
2/22/1986,202066,Emmerich,Gian,F,6/17/1962
2/22/1986,276615,Baaleh,Masamitsu,M,7/17/1956
2/22/1986,251520,Feldmann,Rildo,F,7/20/1959
2/22/1986,23466,Anandan,Chikara,F,4/3/1955
2/22/1986,96321,Giveon,Sanjay,F,11/22/1964
2/22/1986,52712,Giveon,Boaz,F,8/11/1955
2/22/1986,493564,Brookner,Chenxi,M,1/31/1959
2/22/1986,211644,Trogemann,Menkae,M,3/30/1952
2/22/1986,91736,Gurbaxani,Bedir,F,3/31/1964
2/22/1986,239543,Gulak,Abdulah,M,5/17/1957
2/22/1986,439468,Pauthner,Hailing,M,12/5/1953
2/22/1986,455183,Highland,Lunjin,M,10/22/1958
2/22/1986,61643,Pulkowski,Honglan,M,6/23/1961
2/22/1986,104591,Lanteri,Rasikan,M,9/21/1962
2/22/1986,20745,Massonet,Kirk,M,11/1/1957
2/22/1986,471195,Champarnaud,Moto,F,9/1/1958
2/22/1986,229542,Gopalakrishnan,Chaosheng,M,4/21/1960
2/22/1986,472056,Molenaar,LiMin,M,12/23/1953
2/22/1986,424545,Asrin,Bowen,M,12/27/1959
2/22/1986,31144,Monkewich,Florina,F,12/15/1958
2/22/1986,209361,Pillow,Miyeon,M,9/6/1956
2/22/1986,448221,Theuretzbacher,Juichirou,M,7/15/1964
2/22/1986,272342,Doering,Herbert,F,10/9/1960
2/22/1986,229686,Piazza,Leni,F,6/19/1952
2/22/1986,239208,Rullman,Jouni,F,8/5/1960
2/22/1986,202655,Peng,Marlo,F,11/14/1955
2/22/1986,448606,Zastre,Khoa,M,9/29/1952
2/22/1986,499645,Highland,Christoper,F,7/14/1960
2/22/1986,266464,Karner,Bernardo,F,11/23/1961
2/22/1986,488658,Orlowski,Alagu,M,2/20/1960
2/22/1986,431063,Magliocco,Filipe,F,5/20/1962
2/22/1986,466710,Chachaty,Becky,M,2/25/1955
2/22/1986,483552,Shobatake,Annemarie,F,6/29/1959
2/22/1986,286444,Srimani,Marin,F,9/14/1952
2/22/1986,203034,Nations,Ramzi,M,3/27/1962
2/22/1986,13757,Demir,Soenke,F,7/13/1963
2/22/1986,224814,Sidhu,Evgueni,M,2/15/1963
2/22/1986,281698,Stanger,Shahaf,F,2/6/1956
2/22/1986,258691,Marciano,Nagui,M,7/21/1963
2/22/1986,491209,Parfitt,Malu,M,3/5/1960
2/22/1986,294649,Flasterstein,Giap,M,3/22/1963
2/22/1986,226801,Roohalamini,Xuejia,M,3/14/1955
2/22/1986,468970,Orsini,LiMin,M,1/3/1963
2/22/1986,294628,Sadowski,Yuuichi,F,9/2/1964
2/22/1986,35140,Uchoa,Martien,M,8/24/1962
2/22/1986,432931,McAffer,Martial,M,4/9/1952
2/22/1986,463660,Ratnakar,Bedir,M,2/27/1953
2/22/1986,47833,Atchley,Lucien,F,10/18/1963
2/22/1986,78586,Shokrollahi,Valdiodio,M,8/16/1953
2/22/1986,498914,Avouris,Mario,M,12/8/1957
2/22/1986,209777,Condotta,Ravishankar,M,3/11/1954
2/22/1986,109547,Zizka,Chenye,M,1/4/1965
2/22/1986,291689,Fiutem,Parto,F,8/4/1964
2/22/1986,109854,Leivant,Aluzio,M,11/16/1964
2/22/1986,256275,Poupard,Cristinel,M,3/14/1961
2/23/1986,223981,Cheshire,Christoph,M,11/22/1952
2/23/1986,258253,Bernatsky,Zhongwei,F,11/28/1964
2/23/1986,32698,Ecklund,Frazer,M,9/18/1959
2/23/1986,446923,Streng,Pradeep,M,10/6/1956
2/23/1986,291982,Albarhamtoshy,Subhada,M,7/8/1959
2/23/1986,471276,Munck,Sajjad,M,12/9/1955
2/23/1986,468587,Steenbeek,Cheong,F,3/18/1962
2/23/1986,265681,Atrawala,Marsal,F,3/11/1955
2/23/1986,34538,Rossi,Pranjal,M,3/21/1954
2/23/1986,58986,Muhling,Chanjung,F,12/28/1959
2/23/1986,276208,Beidas,Erez,M,8/1/1961
2/23/1986,57551,Sluis,Junichi,M,4/8/1963
2/23/1986,499896,Rando,Gianluca,M,7/23/1963
2/23/1986,461530,Werthner,Utz,M,7/31/1960
2/23/1986,430424,Kulisch,Mohit,F,10/5/1960
2/23/1986,493838,Rebaine,Boutros,M,3/2/1964
2/23/1986,21674,Naumovich,Kannan,F,5/9/1952
2/23/1986,435486,Fargier,KayLiang,M,4/1/1957
2/23/1986,454635,Mandell,Lucian,F,10/21/1956
2/23/1986,77391,Polupanov,JiYoung,M,7/31/1952
2/23/1986,483528,Sidou,Jianhui,M,12/11/1961
2/23/1986,235086,DiGiano,Christoper,M,3/8/1958
2/23/1986,102659,Zschoche,Luisa,M,8/11/1958
2/23/1986,288571,Kranzdorf,Shigeichiro,M,3/23/1962
2/23/1986,222044,Hockney,Owen,M,9/6/1959
2/23/1986,226132,Danner,Mohammed,M,8/24/1963
2/23/1986,467993,Facello,Ramya,M,3/10/1964
2/23/1986,102546,Hammerschmidt,Khalid,M,1/6/1958
2/23/1986,431362,Lyonns,Chirstian,M,4/30/1960
2/23/1986,429274,Beerel,Hironobu,F,8/18/1958
2/23/1986,57758,Brodie,Rayond,M,5/4/1963
2/23/1986,29635,Tasistro,Conrado,M,2/27/1961
2/23/1986,66407,Ferriere,Mabo,M,3/10/1964
2/23/1986,408970,Claffy,Djelloul,M,2/3/1964
2/23/1986,410563,Akazan,Magy,M,5/31/1952
2/23/1986,267660,Syang,Arto,F,11/17/1963
2/23/1986,205112,Quaggetto,Masanao,F,7/19/1954
2/23/1986,91425,Barinka,Josyula,M,6/12/1960
2/23/1986,207810,Fritzsche,Yoshimitsu,F,3/12/1961
2/23/1986,47334,Heping,Gaurav,M,9/11/1956
2/23/1986,449016,Przulj,Lansing,M,9/13/1956
2/23/1986,98713,Luit,Stabislas,M,6/9/1955
2/23/1986,426190,Picel,Luise,M,5/21/1964
2/23/1986,276847,Massonet,Salvador,F,10/7/1954
2/23/1986,263671,Hebden,Pantung,F,1/8/1961
2/23/1986,418217,Kaltofen,Chinho,M,10/16/1952
2/23/1986,42233,McConalogue,Holgard,F,12/13/1954
2/23/1986,260855,Schwartzburd,Sachar,F,2/19/1956
2/23/1986,50417,Juneja,Akemi,F,11/28/1962
2/23/1986,216294,Kalefeld,Keiichiro,M,1/5/1954
2/23/1986,65778,Sridhar,Jongsuk,M,11/7/1957
2/23/1986,66894,Yurov,Ioana,M,9/10/1961
2/23/1986,238200,Molenkamp,Alair,M,8/3/1952
2/23/1986,203434,Boreale,Yannik,M,7/26/1953
2/23/1986,496558,Niizuma,Yahiko,M,8/15/1955
2/23/1986,214764,Worfolk,Moriyoshi,M,2/29/1964
2/23/1986,247587,Feldmann,Hironobu,M,11/6/1959
2/23/1986,207495,Wuwongse,Arno,M,11/29/1958
2/23/1986,38325,Kruskal,Charlene,F,4/16/1958
2/23/1986,62026,Zuberek,Shugo,M,8/25/1952
2/23/1986,480723,Thorensen,Dulce,F,1/25/1964
2/23/1986,208218,Morrey,Masaru,M,10/11/1952
2/23/1986,58676,Nittel,Mitsuyuki,M,1/29/1956
2/23/1986,13386,Sgarro,Khosrow,F,4/27/1952
2/23/1986,461999,Erie,Sachar,M,1/1/1963
2/23/1986,267823,Halloran,Mircea,F,10/11/1961
2/23/1986,43755,Sidje,Mabry,F,12/28/1963
2/23/1986,299874,Miyakawa,Wilmer,M,12/21/1955
2/23/1986,51487,Cools,Masadi,F,11/3/1952
2/23/1986,463548,Huhdanpaa,Chinho,M,11/16/1952
2/23/1986,447441,Mahnke,Sariel,F,2/1/1962
2/23/1986,409030,Wossner,Gaurav,F,12/21/1956
2/23/1986,10820,Pena,Baocai,F,11/12/1956
2/23/1986,36520,Luke,Makato,F,6/1/1963
2/23/1986,439757,Czap,Gunilla,M,5/28/1953
2/23/1986,436399,Schmittgen,Tomofumi,M,10/29/1959
2/23/1986,92542,Waschkowski,Weidon,F,6/3/1957
2/23/1986,108812,Menhardt,Shay,M,9/4/1956
2/23/1986,64340,Ponthieu,Maia,M,7/11/1957
2/23/1986,59500,Keirsey,Temple,M,2/20/1957
2/23/1986,270922,Rouquie,Aram,M,1/17/1955
2/23/1986,498997,Collette,Kenroku,F,10/31/1961
2/23/1986,42815,Blokdijk,Nechama,F,9/29/1958
2/23/1986,426749,Perin,Tadanori,M,6/22/1959
2/23/1986,79442,McClurg,Yannis,F,9/8/1952
2/23/1986,494372,Selvestrel,Tesuya,M,4/15/1956
2/23/1986,106794,Scharstein,Susanta,F,11/15/1963
2/23/1986,467383,Smeets,Godehard,M,7/16/1958
2/23/1986,207667,Orlowska,Aimee,M,1/1/1958
2/23/1986,498386,Speek,Tsuneo,M,2/13/1956
2/23/1986,283492,Validov,Maia,M,2/15/1962
2/23/1986,265686,Karunanithi,Tetsushi,F,8/12/1957
2/23/1986,15676,Rijckaert,Ziya,M,11/24/1961
2/23/1986,287262,Whitcomb,Sushant,F,8/27/1955
2/23/1986,461195,Ramsey,Annemarie,M,7/21/1961
2/23/1986,455158,Sridhar,Chinhyun,F,8/28/1960
2/23/1986,87962,Gornas,Kish,F,8/28/1962
2/24/1986,86942,Taubenfeld,Rayond,M,6/23/1956
2/24/1986,216535,Heering,Honglan,M,3/12/1956
2/24/1986,91579,Erez,Noritoshi,F,9/5/1956
2/24/1986,496668,Hockney,Sakthirel,M,1/9/1954
2/24/1986,480440,Speckmann,Atilio,M,3/1/1960
2/24/1986,57000,Lortz,Toshiko,M,6/9/1952
2/24/1986,30648,Chartres,Macha,M,10/29/1953
2/24/1986,438148,Schrooten,Yurii,M,7/4/1962
2/24/1986,458678,Rohrbach,Narain,M,3/7/1960
2/24/1986,25430,Murtha,Sajjad,F,5/10/1956
2/24/1986,440560,Mayerwieser,Junichi,F,10/3/1954
2/24/1986,483299,Marshall,Yongdong,M,10/21/1956
2/24/1986,60504,Rullman,Gor,M,6/12/1964
2/24/1986,24788,Matteis,Kankanahalli,M,11/20/1958
2/24/1986,209884,Gihr,Eishiro,F,2/6/1956
2/24/1986,50600,Gubsky,Angus,M,12/20/1958
2/24/1986,44987,Stanfel,Chenyi,F,7/20/1958
2/24/1986,92578,Jayawardene,Zissis,F,3/13/1964
2/24/1986,95808,Kobara,Zengping,F,1/3/1955
2/24/1986,455710,Vigier,Neelam,F,11/24/1952
2/24/1986,45724,Perry,Cordelia,F,4/5/1964
2/24/1986,106317,Busillo,Lein,M,6/29/1952
2/24/1986,203319,Ramsay,Caolyn,F,6/2/1953
2/24/1986,60754,Cochrane,Masami,M,4/15/1961
2/24/1986,236966,Luck,Geoff,M,9/16/1960
2/24/1986,211234,Rousseau,Taisook,F,6/5/1952
2/24/1986,425106,Bednarek,Sakthirel,F,3/8/1954
2/24/1986,223331,Lamma,Mart,M,6/8/1960
2/24/1986,234559,Ermel,Hideyuki,M,12/1/1956
2/24/1986,221721,Kopetz,Tonia,M,1/6/1964
2/24/1986,260246,Birta,Alagu,M,4/29/1953
2/24/1986,69295,Cappelli,Selwyn,M,6/11/1956
2/24/1986,497700,Rattan,Weiyi,F,6/22/1954
2/24/1986,45521,Kaminger,Vincent,M,3/3/1959
2/24/1986,226292,Radhakrishnan,Khosrow,F,3/9/1963
2/24/1986,209343,Weiland,Atreye,F,8/3/1963
2/24/1986,97515,Ferriere,Takahiro,F,8/6/1958
2/24/1986,278528,Rando,Maya,F,9/1/1952
2/24/1986,492287,Cichocki,Kwangyoen,M,5/23/1962
2/24/1986,280479,Czaja,Zongyan,M,11/22/1964
2/24/1986,299731,Haraldson,Takahito,M,12/28/1957
2/24/1986,224611,Champarnaud,Fei,M,8/23/1956
2/24/1986,16991,Birke,Oksana,F,11/26/1963
2/24/1986,276683,Shackel,Jingling,F,5/7/1955
2/24/1986,496219,Werthner,Charmane,F,5/22/1959
2/24/1986,32171,Setia,Zhaofang,M,10/26/1955
2/24/1986,275618,Wiegley,Panayotis,M,3/30/1960
2/24/1986,41880,Tokunaga,Fox,F,1/22/1962
2/24/1986,283235,Birdsall,Toney,M,5/23/1962
2/24/1986,417216,Brlek,Jacqueline,F,11/26/1954
2/24/1986,54386,Ghemri,Maris,M,1/13/1960
2/24/1986,414592,Auria,Eric,F,2/25/1958
2/24/1986,242673,Meszaros,Katsuyuki,F,11/26/1962
2/24/1986,442022,Koprowski,Hugh,M,11/9/1963
2/24/1986,233598,Moehrke,Toshimori,M,10/21/1964
2/24/1986,81664,Isard,Babette,F,11/13/1964
2/24/1986,499917,Fiebach,Kiyokazu,M,7/8/1963
2/24/1986,40245,Bael,Yucai,M,4/14/1955
2/24/1986,409025,Gewali,Jiakeng,F,12/10/1957
2/24/1986,497609,Rosiles,Georgi,M,6/19/1956
2/24/1986,429651,Peroz,Chaosheng,F,8/5/1964
2/24/1986,13562,Cooley,Mary,M,2/15/1960
2/24/1986,77664,Doering,Alejandra,F,9/4/1956
2/24/1986,44928,Giveon,Radhika,M,7/3/1959
2/24/1986,208172,Benveniste,Marie,M,4/10/1959
2/24/1986,492001,Birch,Morris,M,7/21/1955
2/24/1986,286219,Rehfuss,Gita,M,8/24/1954
2/24/1986,400269,Hammerschmidt,Etsuo,M,1/23/1957
2/24/1986,238277,Zuberek,Itzchak,F,4/29/1959
2/24/1986,290714,Vickson,Cullen,M,9/4/1963
2/24/1986,284198,Miake,Fei,F,5/15/1954
2/24/1986,276079,Brlek,Jessie,M,8/9/1953
2/24/1986,108087,Vecchio,Shay,F,8/13/1963
2/24/1986,231264,Tsukuda,Vidar,M,10/13/1962
2/24/1986,57974,Hettesheimer,Yakichi,M,6/3/1964
2/25/1986,421562,Sommen,Hironoby,M,10/16/1963
2/25/1986,209896,Zeilberger,Angus,M,1/10/1957
2/25/1986,420173,Lipner,Xiahua,F,3/10/1959
2/25/1986,81515,Flanders,Aron,F,1/12/1963
2/25/1986,10180,Wendorf,Shaw,M,1/29/1956
2/25/1986,455196,Binkley,Jongsuk,M,4/10/1956
2/25/1986,25626,Axelband,Mariusz,M,11/8/1963
2/25/1986,221965,Pero,Slavian,M,11/23/1958
2/25/1986,489960,Beutelspacher,Yongqiao,M,3/24/1957
2/25/1986,25702,Leonhardt,Marko,M,8/18/1964
2/25/1986,410398,Schusler,Kshitij,M,7/20/1958
2/25/1986,221634,Anido,Tze,F,4/9/1952
2/25/1986,223397,Morris,Jamaludin,M,4/16/1954
2/25/1986,107068,Wissmann,Adas,M,6/9/1960
2/25/1986,225461,Portugali,Fumiyo,F,12/6/1957
2/25/1986,488124,Iacovou,Christoper,M,4/27/1958
2/25/1986,428452,Francisci,Gurbir,M,5/14/1958
2/25/1986,225713,Maierhofer,Jinxi,M,4/28/1952
2/25/1986,472729,Millington,Lijie,M,3/30/1958
2/25/1986,499438,Kalsbeek,Tse,M,5/8/1954
2/25/1986,27460,Munck,Chikara,M,1/1/1955
2/25/1986,250327,Sethi,Ottavia,F,9/12/1958
2/25/1986,443518,Niizuma,Radhika,F,3/10/1960
2/25/1986,499091,Kohling,Elvis,F,9/24/1952
2/25/1986,490786,Zizka,Martijn,F,5/26/1953
2/25/1986,249850,Axelband,Duro,M,4/29/1963
2/25/1986,256461,Muniz,Khedija,F,2/16/1953
2/25/1986,412042,Benzaken,Etsuo,M,6/10/1960
2/25/1986,102595,Peltason,Goetz,M,7/20/1962
2/25/1986,452575,Famili,Aria,M,2/7/1960
2/25/1986,109291,Theuretzbacher,Cullen,F,7/13/1954
2/25/1986,412456,Szemeredi,Constantine,M,7/23/1963
2/25/1986,289436,Anguita,Hidekazu,M,11/30/1953
2/25/1986,486545,Emiris,Murthy,M,7/8/1960
2/25/1986,457461,Chenoweth,Sachio,M,10/27/1954
2/25/1986,200060,Limongiello,Faiza,M,3/25/1953
2/25/1986,21679,Hedayat,Yuguang,M,2/1/1963
2/25/1986,85555,Morrow,Parke,M,8/23/1955
2/25/1986,21458,Kitai,Yechiam,M,8/14/1952
2/25/1986,405754,Borovoy,Fei,F,5/7/1954
2/25/1986,247680,Masamoto,Garnet,M,9/28/1958
2/25/1986,271262,Katiyar,Zito,F,1/22/1958
2/25/1986,68626,Schrift,Pragnesh,M,11/20/1954
2/25/1986,451595,Przulj,Kersti,M,4/25/1955
2/25/1986,451228,Ghemri,Zhanqiu,F,3/19/1952
2/25/1986,100255,Sullins,Amabile,F,2/28/1955
2/25/1986,434360,Zolotykh,Aram,M,2/24/1955
2/25/1986,267836,Kaiser,Hideo,M,9/19/1958
2/25/1986,31097,Capobianchi,Junsik,M,12/31/1960
2/25/1986,443891,Brookner,Zhenhua,M,4/24/1962
2/25/1986,202651,Sichman,Jeane,F,11/13/1954
2/25/1986,414509,Pfau,Yakkov,M,8/27/1953
2/25/1986,77608,Schlumberger,Menkae,M,1/5/1962
2/25/1986,202789,Reistad,Souichi,M,3/1/1959
2/25/1986,84631,Taneja,Ger,F,8/6/1960
2/25/1986,77775,Varley,Hsiangchu,M,9/24/1955
2/25/1986,216075,Kranzdorf,Nimmagadda,F,7/4/1954
2/25/1986,230384,Szemeredi,Manohar,M,1/4/1964
2/25/1986,245428,Snyers,Harngdar,M,6/2/1959
2/25/1986,245414,Bardell,Udi,M,9/11/1956
2/25/1986,497113,Orlowski,Edwin,M,6/18/1955
2/25/1986,424328,Murtafg,Juyoung,F,12/26/1952
